time,force
1300,-5.574042e-02
1300,-5.574042e-02
1300,-5.574042e-02
1300,1.5210378e+00
1300,1.5210378e+00
1300,1.5210378e+00
1300,1.5210378e+00
1300,4.1018195e+00
1300,4.1018195e+00
1300,4.1018195e+00
1300,4.1018195e+00
1300,6.418087e+00
1300,6.418087e+00
1300,6.418087e+00
1300,4.974748e+00
1300,4.974748e+00
1300,4.974748e+00
1300,4.974748e+00
1300,3.8866274e+00
1300,3.8866274e+00
1300,3.8866274e+00
1300,3.8866274e+00
1300,4.1203995e+00
1300,4.1203995e+00
1300,4.1203995e+00
1300,4.854315e+00
1300,4.854315e+00
1300,4.854315e+00
1300,4.854315e+00
1300,5.7323112e+00
1300,5.7323112e+00
1300,5.7323112e+00
1300,5.7323112e+00
1300,6.452207e+00
1300,6.452207e+00
1300,6.452207e+00
1300,7.375133e+00
1300,7.375133e+00
1300,7.375133e+00
1300,7.375133e+00
1300,8.245528e+00
1300,8.245528e+00
1300,8.245528e+00
1300,9.151732e+00
1300,9.151732e+00
1300,9.151732e+00
1300,9.151732e+00
1300,1.0182424e+01
1300,1.0182424e+01
1300,1.0182424e+01
1300,1.0182424e+01
1300,1.1193183e+01
1300,1.1193183e+01
1300,1.1193183e+01
1300,1.2239583e+01
1300,1.2239583e+01
1300,1.2239583e+01
1300,1.1812071e+01
1300,1.1812071e+01
1300,1.1812071e+01
1300,1.1812071e+01
1300,1.3977502e+01
1300,1.3977502e+01
1300,1.3977502e+01
1300,1.5579448e+01
1300,1.5579448e+01
1300,1.5579448e+01
1300,1.5579448e+01
1300,1.6832594e+01
1300,1.6832594e+01
1300,1.6832594e+01
1300,1.6832594e+01
1300,1.822222e+01
1300,1.822222e+01
1300,1.822222e+01
1300,1.9540226e+01
1300,1.9540226e+01
1300,1.9540226e+01
1300,1.9540226e+01
1300,2.0980864e+01
1300,2.0980864e+01
1300,2.0980864e+01
1300,2.0980864e+01
1300,2.2535345e+01
1300,2.2535345e+01
1300,2.2535345e+01
1300,2.4112968e+01
1300,2.4112968e+01
1300,2.4112968e+01
1300,2.4112968e+01
1300,2.569093e+01
1300,2.569093e+01
1300,2.569093e+01
1300,2.742209e+01
1300,2.742209e+01
1300,2.742209e+01
1300,2.742209e+01
1300,2.931811e+01
1300,2.931811e+01
1300,2.931811e+01
1300,2.931811e+01
1300,3.1154335e+01
1300,3.1154335e+01
1300,3.1154335e+01
1300,3.3109642e+01
1300,3.3109642e+01
1300,3.3109642e+01
1300,3.3109642e+01
1300,3.5192814e+01
1300,3.5192814e+01
1300,3.5192814e+01
1300,3.5192814e+01
1300,3.7264328e+01
1300,3.7264328e+01
1300,3.7264328e+01
1300,3.9457798e+01
1300,3.9457798e+01
1300,3.9457798e+01
1300,3.9457798e+01
1300,4.18092e+01
1300,4.18092e+01
1300,4.18092e+01
1300,4.4232555e+01
1300,4.4232555e+01
1300,4.4232555e+01
1300,4.4232555e+01
1300,4.6764694e+01
1300,4.6764694e+01
1300,4.6764694e+01
1300,4.6764694e+01
1300,4.9446484e+01
1300,4.9446484e+01
1300,4.9446484e+01
1300,5.2066113e+01
1300,5.2066113e+01
1300,5.2066113e+01
1300,5.2066113e+01
1300,5.456058e+01
1300,5.456058e+01
1300,5.456058e+01
1300,5.456058e+01
1300,5.727058e+01
1300,5.727058e+01
1300,5.727058e+01
1300,6.0083443e+01
1300,6.0083443e+01
1300,6.0083443e+01
1300,6.0083443e+01
1300,6.2880936e+01
1300,6.2880936e+01
1300,6.2880936e+01
1300,6.564127e+01
1300,6.564127e+01
1300,6.564127e+01
1300,6.564127e+01
1300,6.865024e+01
1300,6.865024e+01
1300,6.865024e+01
1300,6.865024e+01
1300,7.166951e+01
1300,7.166951e+01
1300,7.166951e+01
1300,7.472409e+01
1300,7.472409e+01
1300,7.472409e+01
1300,7.472409e+01
1300,7.795771e+01
1300,7.795771e+01
1300,7.795771e+01
1300,7.795771e+01
1300,8.117579e+01
1300,8.117579e+01
1300,8.117579e+01
1300,8.442427e+01
1300,8.442427e+01
1300,8.442427e+01
1300,8.442427e+01
1300,8.750604e+01
1300,8.750604e+01
1300,8.750604e+01
1300,8.750604e+01
1300,9.074929e+01
1300,9.074929e+01
1300,9.074929e+01
1300,9.4070404e+01
1300,9.4070404e+01
1300,9.4070404e+01
1300,9.4070404e+01
1300,9.749591e+01
1300,9.749591e+01
1300,9.749591e+01
1300,1.009155e+02
1300,1.009155e+02
1300,1.009155e+02
1300,1.009155e+02
1300,1.0440654e+02
1300,1.0440654e+02
1300,1.0440654e+02
1300,1.0440654e+02
1300,1.07788795e+02
1300,1.07788795e+02
1300,1.07788795e+02
1300,1.11391655e+02
1300,1.11391655e+02
1300,1.11391655e+02
1300,1.11391655e+02
1300,1.149859e+02
1300,1.149859e+02
1300,1.149859e+02
1300,1.149859e+02
1300,1.1401703e+02
1300,1.1401703e+02
1300,1.1401703e+02
1300,7.788963e+01
1300,7.788963e+01
1300,7.788963e+01
1300,7.788963e+01
1300,5.10138e+01
1300,5.10138e+01
1300,5.10138e+01
1300,3.785163e+01
1300,3.785163e+01
1300,3.785163e+01
1300,3.785163e+01
1300,3.0370422e+01
1300,3.0370422e+01
1300,3.0370422e+01
1300,3.0370422e+01
1300,2.581947e+01
1300,2.581947e+01
1300,2.581947e+01
1300,2.2758476e+01
1300,2.2758476e+01
1300,2.2758476e+01
1300,2.2758476e+01
1300,2.0707735e+01
1300,2.0707735e+01
1300,2.0707735e+01
1300,2.0707735e+01
1300,1.9153759e+01
1300,1.9153759e+01
1300,1.9153759e+01
1300,1.8001621e+01
1300,1.8001621e+01
1300,1.8001621e+01
1300,1.8001621e+01
1300,1.7045252e+01
1300,1.7045252e+01
1300,1.7045252e+01
1300,1.6246643e+01
1300,1.6246643e+01
1300,1.6246643e+01
1300,1.6246643e+01
1300,1.5733831e+01
1300,1.5733831e+01
1300,1.5733831e+01
1300,1.5733831e+01
1300,1.5314596e+01
1300,1.5314596e+01
1300,1.5314596e+01
1300,1.50531225e+01
1300,1.50531225e+01
1300,1.50531225e+01
1300,1.50531225e+01
1300,1.4887422e+01
1300,1.4887422e+01
1300,1.4887422e+01
1300,1.4887422e+01
1300,1.4863437e+01
1300,1.4863437e+01
1300,1.4863437e+01
1300,1.4759049e+01
1300,1.4759049e+01
1300,1.4759049e+01
1300,1.4759049e+01
1300,1.461801e+01
1300,1.461801e+01
1300,1.461801e+01
1300,1.461801e+01
1300,1.45455475e+01
1300,1.45455475e+01
1300,1.45455475e+01
1300,1.45718975e+01
1300,1.45718975e+01
1300,1.45718975e+01
1300,1.45718975e+01
1300,1.4525109e+01
1300,1.4525109e+01
1300,1.4525109e+01
1300,1.4451633e+01
1300,1.4451633e+01
1300,1.4451633e+01
1300,1.4451633e+01
1300,1.4483388e+01
1300,1.4483388e+01
1300,1.4483388e+01
1300,1.4483388e+01
1300,1.4439302e+01
1300,1.4439302e+01
1300,1.4439302e+01
1300,1.4396737e+01
1300,1.4396737e+01
1300,1.4396737e+01
1300,1.4396737e+01
1300,1.4479165e+01
1300,1.4479165e+01
1300,1.4479165e+01
1300,1.4479165e+01
1300,1.4523251e+01
1300,1.4523251e+01
1300,1.4523251e+01
1300,1.4488962e+01
1300,1.4488962e+01
1300,1.4488962e+01
1300,1.4488962e+01
1300,1.4623584e+01
1300,1.4623584e+01
1300,1.4623584e+01
1300,1.4623584e+01
1300,1.4860058e+01
1300,1.4860058e+01
1300,1.4860058e+01
1300,1.5046198e+01
1300,1.5046198e+01
1300,1.5046198e+01
1300,1.5046198e+01
1300,1.5045353e+01
1300,1.5045353e+01
1300,1.5045353e+01
1300,1.5088256e+01
1300,1.5088256e+01
1300,1.5088256e+01
1300,1.5088256e+01
1300,1.4929818e+01
1300,1.4929818e+01
1300,1.4929818e+01
1300,1.4929818e+01
1300,1.481952e+01
1300,1.481952e+01
1300,1.481952e+01
1300,1.4684391e+01
1300,1.4684391e+01
1300,1.4684391e+01
1300,1.4684391e+01
1300,1.4683547e+01
1300,1.4683547e+01
1300,1.4683547e+01
1300,1.4683547e+01
1300,1.4753983e+01
1300,1.4753983e+01
1300,1.4753983e+01
1300,1.4630171e+01
1300,1.4630171e+01
1300,1.4630171e+01
1300,1.4630171e+01
1300,1.4551797e+01
1300,1.4551797e+01
1300,1.4551797e+01
1300,1.4551797e+01
1300,1.45183525e+01
1300,1.45183525e+01
1300,1.45183525e+01
1300,1.4529501e+01
1300,1.4529501e+01
1300,1.4529501e+01
1300,1.4529501e+01
1300,1.4489131e+01
1300,1.4489131e+01
1300,1.4489131e+01
1300,1.4468524e+01
1300,1.4468524e+01
1300,1.4468524e+01
1300,1.4468524e+01
1300,1.4456532e+01
1300,1.4456532e+01
1300,1.4456532e+01
1300,1.4456532e+01
1300,1.4540817e+01
1300,1.4540817e+01
1300,1.4540817e+01
1300,1.4586761e+01
1300,1.4586761e+01
1300,1.4586761e+01
1300,1.4586761e+01
1300,1.4704323e+01
1300,1.4704323e+01
1300,1.4704323e+01
1300,1.4704323e+01
1300,1.4854653e+01
1300,1.4854653e+01
1300,1.4854653e+01
1300,1.4990119e+01
1300,1.4990119e+01
1300,1.4990119e+01
1300,1.4990119e+01
1300,1.5035387e+01
1300,1.5035387e+01
1300,1.5035387e+01
1300,1.5035387e+01
1300,1.5030489e+01
1300,1.5030489e+01
1300,1.5030489e+01
1300,1.4999578e+01
1300,1.4999578e+01
1300,1.4999578e+01
1300,1.4999578e+01
1300,1.487222e+01
1300,1.487222e+01
1300,1.487222e+01
1300,1.4880666e+01
1300,1.4880666e+01
1300,1.4880666e+01
1300,1.4880666e+01
1300,1.4902962e+01
1300,1.4902962e+01
1300,1.4902962e+01
1300,1.4902962e+01
1300,1.4990795e+01
1300,1.4990795e+01
1300,1.4990795e+01
1300,1.4962756e+01
1300,1.4962756e+01
1300,1.4962756e+01
1300,1.4962756e+01
1300,1.4880496e+01
1300,1.4880496e+01
1300,1.4880496e+01
1300,1.4880496e+01
1300,1.4823404e+01
1300,1.4823404e+01
1300,1.4823404e+01
1300,1.4834046e+01
1300,1.4834046e+01
1300,1.4834046e+01
1300,1.4834046e+01
1300,1.4873909e+01
1300,1.4873909e+01
1300,1.4873909e+01
1300,1.4873909e+01
1300,1.4901948e+01
1300,1.4901948e+01
1300,1.4901948e+01
1300,1.4990119e+01
1300,1.4990119e+01
1300,1.4990119e+01
1300,1.4990119e+01
1300,1.5062244e+01
1300,1.5062244e+01
1300,1.5062244e+01
1300,1.5062244e+01
1300,1.50127535e+01
1300,1.50127535e+01
1300,1.50127535e+01
1300,1.496512e+01
1300,1.496512e+01
1300,1.496512e+01
1300,1.496512e+01
1300,1.4849248e+01
1300,1.4849248e+01
1300,1.4849248e+01
1300,1.465517e+01
1300,1.465517e+01
1300,1.465517e+01
1300,1.465517e+01
1300,1.448001e+01
1300,1.448001e+01
1300,1.448001e+01
1300,1.448001e+01
1300,1.4372245e+01
1300,1.4372245e+01
1300,1.4372245e+01
1300,1.4182559e+01
1300,1.4182559e+01
1300,1.4182559e+01
1300,1.4182559e+01
1300,1.4108407e+01
1300,1.4108407e+01
1300,1.4108407e+01
1300,1.4108407e+01
1300,1.4091854e+01
1300,1.4091854e+01
1300,1.4091854e+01
1300,1.4177491e+01
1300,1.4177491e+01
1300,1.4177491e+01
1300,1.4177491e+01
1300,1.4206713e+01
1300,1.4206713e+01
1300,1.4206713e+01
1300,1.4206713e+01
1300,1.4226982e+01
1300,1.4226982e+01
1300,1.4226982e+01
1300,1.4273433e+01
1300,1.4273433e+01
1300,1.4273433e+01
1300,1.4273433e+01
1300,1.4195734e+01
1300,1.4195734e+01
1300,1.4195734e+01
1300,1.4151141e+01
1300,1.4151141e+01
1300,1.4151141e+01
1300,1.4151141e+01
1300,1.4107563e+01
1300,1.4107563e+01
1300,1.4107563e+01
1300,1.4107563e+01
1300,1.4145737e+01
1300,1.4145737e+01
1300,1.4145737e+01
1300,1.4115839e+01
1300,1.4115839e+01
1300,1.4115839e+01
1300,1.4115839e+01
1300,1.404287e+01
1300,1.404287e+01
1300,1.404287e+01
1300,1.404287e+01
1300,1.4183742e+01
1300,1.4183742e+01
1300,1.4183742e+01
1300,1.4152155e+01
1300,1.4152155e+01
1300,1.4152155e+01
1300,1.4152155e+01
1300,1.4124116e+01
1300,1.4124116e+01
1300,1.4124116e+01
1300,1.4124116e+01
1300,1.4158912e+01
1300,1.4158912e+01
1300,1.4158912e+01
1300,1.4187288e+01
1300,1.4187288e+01
1300,1.4187288e+01
1300,1.4187288e+01
1300,1.4127831e+01
1300,1.4127831e+01
1300,1.4127831e+01
1300,1.4026317e+01
1300,1.4026317e+01
1300,1.4026317e+01
1300,1.4026317e+01
1300,1.3988649e+01
1300,1.3988649e+01
1300,1.3988649e+01
1300,1.3988649e+01
1300,1.3920917e+01
1300,1.3920917e+01
1300,1.3920917e+01
1300,1.3890851e+01
1300,1.3890851e+01
1300,1.3890851e+01
1300,1.3890851e+01
1300,1.3800821e+01
1300,1.3800821e+01
1300,1.3800821e+01
1300,1.3800821e+01
1300,1.3685118e+01
1300,1.3685118e+01
1300,1.3685118e+01
1300,1.3666537e+01
1300,1.3666537e+01
1300,1.3666537e+01
1300,1.3666537e+01
1300,1.3738493e+01
1300,1.3738493e+01
1300,1.3738493e+01
1300,1.3738493e+01
1300,1.3809098e+01
1300,1.3809098e+01
1300,1.3809098e+01
1300,1.3757242e+01
1300,1.3757242e+01
1300,1.3757242e+01
1300,1.3757242e+01
1300,1.36712675e+01
1300,1.36712675e+01
1300,1.36712675e+01
1300,1.1580156e+01
1300,1.1580156e+01
1300,1.1580156e+01
1300,1.1580156e+01
1300,1.0445924e+01
1300,1.0445924e+01
1300,1.0445924e+01
1300,1.0445924e+01
1300,9.590899e+00
1300,9.590899e+00
1300,9.590899e+00
1300,8.893806e+00
1300,8.893806e+00
1300,8.893806e+00
1300,8.893806e+00
1300,8.295526e+00
1300,8.295526e+00
1300,8.295526e+00
1300,8.295526e+00
1300,7.7703834e+00
1300,7.7703834e+00
1300,7.7703834e+00
1300,7.3308787e+00
1300,7.3308787e+00
1300,7.3308787e+00
1300,7.3308787e+00
1300,6.957587e+00
1300,6.957587e+00
1300,6.957587e+00
1300,6.957587e+00
1300,6.6091247e+00
1300,6.6091247e+00
1300,6.6091247e+00
1300,6.3121805e+00
1300,6.3121805e+00
1300,6.3121805e+00
1300,6.3121805e+00
1300,6.042093e+00
1300,6.042093e+00
1300,6.042093e+00
1300,5.811023e+00
1300,5.811023e+00
1300,5.811023e+00
1300,5.811023e+00
1300,5.578603e+00
1300,5.578603e+00
1300,5.578603e+00
1300,5.578603e+00
1300,5.3602014e+00
1300,5.3602014e+00
1300,5.3602014e+00
1300,5.175751e+00
1300,5.175751e+00
1300,5.175751e+00
1300,5.175751e+00
1300,5.00853e+00
1300,5.00853e+00
1300,5.00853e+00
1300,5.00853e+00
1300,4.8582e+00
1300,4.8582e+00
1300,4.8582e+00
1300,4.7115855e+00
1300,4.7115855e+00
1300,4.7115855e+00
1300,4.7115855e+00
1300,4.56058e+00
1300,4.56058e+00
1300,4.56058e+00
1300,4.56058e+00
1300,4.4399776e+00
1300,4.4399776e+00
1300,4.4399776e+00
1300,4.320896e+00
1300,4.320896e+00
1300,4.320896e+00
1300,4.320896e+00
1300,4.213469e+00
1300,4.213469e+00
1300,4.213469e+00
1300,4.1411753e+00
1300,4.1411753e+00
1300,4.1411753e+00
1300,4.1411753e+00
1300,4.0372953e+00
1300,4.0372953e+00
1300,4.0372953e+00
1300,4.0372953e+00
1300,3.9700692e+00
1300,3.9700692e+00
1300,3.9700692e+00
1300,3.8825736e+00
1300,3.8825736e+00
1300,3.8825736e+00
1300,3.8825736e+00
1300,3.7906864e+00
1300,3.7906864e+00
1300,3.7906864e+00
1300,3.7906864e+00
1300,3.7278519e+00
1300,3.7278519e+00
1300,3.7278519e+00
1300,3.6496463e+00
1300,3.6496463e+00
1300,3.6496463e+00
1300,3.6496463e+00
1300,3.5849535e+00
1300,3.5849535e+00
1300,3.5849535e+00
1300,3.5849535e+00
1300,3.5146868e+00
1300,3.5146868e+00
1300,3.5146868e+00
1300,3.4565816e+00
1300,3.4565816e+00
1300,3.4565816e+00
1300,3.4565816e+00
1300,3.3988144e+00
1300,3.3988144e+00
1300,3.3988144e+00
1300,3.3988144e+00
1300,3.3518572e+00
1300,3.3518572e+00
1300,3.3518572e+00
1300,3.2829418e+00
1300,3.2829418e+00
1300,3.2829418e+00
1300,3.2829418e+00
1300,3.2285528e+00
1300,3.2285528e+00
1300,3.2285528e+00
1300,3.18092e+00
1300,3.18092e+00
1300,3.18092e+00
1300,3.18092e+00
1300,3.152543e+00
1300,3.152543e+00
1300,3.152543e+00
1300,3.152543e+00
1300,3.0915663e+00
1300,3.0915663e+00
1300,3.0915663e+00
1300,3.0631895e+00
1300,3.0631895e+00
1300,3.0631895e+00
1300,3.0631895e+00
1300,3.0392041e+00
1300,3.0392041e+00
1300,3.0392041e+00
1300,3.0392041e+00
1300,2.996301e+00
1300,2.996301e+00
1300,2.996301e+00
1300,2.9687686e+00
1300,2.9687686e+00
1300,2.9687686e+00
1300,2.9687686e+00
1300,2.9153929e+00
1300,2.9153929e+00
1300,2.9153929e+00
1300,2.8851578e+00
1300,2.8851578e+00
1300,2.8851578e+00
1300,2.8851578e+00
1300,2.8295865e+00
1300,2.8295865e+00
1300,2.8295865e+00
1300,2.8295865e+00
1300,2.8385386e+00
1300,2.8385386e+00
1300,2.8385386e+00
1300,2.8081348e+00
1300,2.8081348e+00
1300,2.8081348e+00
1300,2.8081348e+00
1300,2.7809403e+00
1300,2.7809403e+00
1300,2.7809403e+00
1300,2.7809403e+00
1300,2.7535768e+00
1300,2.7535768e+00
1300,2.7535768e+00
1300,2.722835e+00
1300,2.722835e+00
1300,2.722835e+00
1300,2.722835e+00
1300,2.7196257e+00
1300,2.7196257e+00
1300,2.7196257e+00
1300,2.7196257e+00
1300,2.6998632e+00
1300,2.6998632e+00
1300,2.6998632e+00
1300,2.6866882e+00
1300,2.6866882e+00
1300,2.6866882e+00
1300,2.6866882e+00
1300,2.6559465e+00
1300,2.6559465e+00
1300,2.6559465e+00
1300,2.63061e+00
1300,2.63061e+00
1300,2.63061e+00
1300,2.63061e+00
1300,2.6142256e+00
1300,2.6142256e+00
1300,2.6142256e+00
1300,2.6142256e+00
1300,2.591085e+00
1300,2.591085e+00
1300,2.591085e+00
1300,2.5828085e+00
1300,2.5828085e+00
1300,2.5828085e+00
1300,2.5828085e+00
1300,2.5466616e+00
1300,2.5466616e+00
1300,2.5466616e+00
1300,2.5466616e+00
1300,2.5201426e+00
1300,2.5201426e+00
1300,2.5201426e+00
1300,2.527237e+00
1300,2.527237e+00
1300,2.527237e+00
1300,2.527237e+00
1300,2.4818e+00
1300,2.4818e+00
1300,2.4818e+00
1300,2.4818e+00
1300,2.5039272e+00
1300,2.5039272e+00
1300,2.5039272e+00
1300,2.4417682e+00
1300,2.4417682e+00
1300,2.4417682e+00
1300,2.4417682e+00
1300,2.4512272e+00
1300,2.4512272e+00
1300,2.4512272e+00
1300,2.4203167e+00
1300,2.4203167e+00
1300,2.4203167e+00
1300,2.4203167e+00
1300,2.3973448e+00
1300,2.3973448e+00
1300,2.3973448e+00
1300,2.3973448e+00
1300,2.3946424e+00
1300,2.3946424e+00
